,nickname,text,score,like,dislike,time,watch_movie
223,gree****,로다주는 그냥 아이언맨 그 자체임~,10,5,0,2019-04-26 17:53:00,0
224,중고딘알라서점(spec****),참.. 영화고 가상의 인물이지만 마음이 아프구만..,10,5,0,2019-04-25 20:44:00,0
225,넘태리(ptyo****),우리의 영웅 로다주. 이렇게 우리곁 떠나는건 말도 안되잖아요. 돌아와요 토니ㅜㅜ,10,5,0,2019-04-25 04:25:00,0
226,몬말이야(elga****),아이언맨을 처음 보고 영화관을 나올때 그 두근거림은... 잊을수 없다. 내 마블에서의 첫 사랑.영원히 당신은 아이언맨,10,5,0,2019-04-25 01:41:00,0
227,박진혁(jinh****),영원한 우리의 아이언맨,10,5,0,2019-04-24 23:53:00,0
228,뾰로롱(ssim****),전설의 시작... 단언컨대 가장 흥미로운 영화 역사의 OO점인 영화임.,10,5,0,2019-03-19 04:09:00,0
229,자연속의삶(min3****),정말 재밌는 히어로물. 처음 이거 봤을땐 판이 이렇게 커질줄 몰랐다,10,5,0,2018-09-10 09:18:00,0
230,andr****,로버트 다우닝 주니어의 몸값 폭등의 시작!~,8,5,0,2018-05-14 14:09:00,0
231,갠역시(gksw****),마블 시네마틱 유니버스 일명 마블 스튜디오의 초석을 다진 영화 아이언맨1 당시 영화관에서 관람했던 모습이 아직 생생한데 벌써 10년 이구나.. 그 10년이란 시간 동안 엄청난 성장을 했다 마블!!,10,5,0,2018-04-09 16:19:00,0
232,훈영이(gns1****),'전설의 시작' 로버트 나우니 주니어=아이언맨,10,5,0,2018-03-04 00:39:00,0
233,코카미놀타(zxcv****),아이언맨 없는 mcu는 상상조차 하고 싶지 않다.,8,5,0,2018-02-28 15:13:00,0
234,SiMo(shy9****),히어로물 콜라보인 어벤져스의 전설의 시작,10,5,0,2017-12-02 12:20:00,0
235,Spock(acea****),"단단하고 무게감 있는 액션, 가볍고 부드러운 스토리",7,5,0,2016-07-03 21:01:00,0
236,푸딩(pudd****),새로운 히어로 캐릭터의 시작이 된 영화.'정형화'된 영웅이 아니어서 더 신선하고 좋네요,10,5,0,2016-05-09 06:10:00,0
237,guinness(jcko****),1편이 진리다! 2편부터 이상해졌어..,10,5,0,2016-01-09 22:55:00,0
238,노영탁(yotk****),초등학생때 전설의 시작을 경험할 수 있었어서 내 자신이 자랑스럽다...,10,6,1,2019-05-01 22:25:00,0
239,woong(woon****),구라 안치고 열번은 봤다 볼때마다 재밌당,10,6,1,2018-08-06 16:53:00,0
240,정나라(sopt****),전설의 시작. 토니스타크.,10,6,1,2018-07-28 23:06:00,0
241,정승민(assa****),진짜 미친 영화였다 ㅋㅋㅋ 솔까 마블 영화는 진짜 거의 안 봐서 스토리도 잘 모르는 상태에서 아이언맨 1 딱 보니까 진짜 진리다 진리 다음은 인크레더블 헐크였나? 바로 보러 간다.,10,6,1,2018-05-15 19:55:00,0
242,mj96****,너 때문에 마블의 노예가됫어 임마,10,6,1,2016-02-23 14:02:00,0
243,hiph****,캬.. 진짜 최고 아.ㅠ,10,6,1,2015-04-28 22:06:00,0
244,우주두더지(wlgh****),볼거리도 많고 재미있다만 마지막에 악당이 너무 쉽게 죽은것같아 아쉽다.,7,6,1,2013-10-24 16:44:00,0
245,피치보이(kjsu****),아이언맨 수트 처음 장착했을때 그 간지는 진짜..몇번을봐도 멋있다..,10,7,2,2018-04-25 00:15:00,0
246,코이치(mylo****),희대의 명작. 마블의 개국공신,10,7,2,2016-05-09 18:32:00,0
247,이희원(moos****),마블 시네마틱 유니버스의 시작,10,7,2,2016-04-13 16:03:00,0
248,소금(wogu****),이 영화는 히어로 장르를 뒤집어 엎은 영화.,10,7,2,2016-04-09 21:58:00,0
249,쥬신(clou****),지금의 로다주를 만든 작품,10,7,2,2016-02-21 09:15:00,0
250,밀감(lsan****),혁신적인 히어로영화 3편중 제일 재밌다,8,8,3,2013-08-02 23:45:00,0
251,라랄라(psjs****),전설의 시작... 연출이 좋았다,9,4,0,2019-10-14 21:38:00,0
252,햇살소년(wjdg****),아이언맨1부터 마블 정주행 시작합니다,9,4,0,2019-10-03 03:03:00,0
253,귤(ds02****),이 영화는 그냥 레전드...,10,4,0,2019-09-23 02:31:00,0
254,LTG(tg97****),마블 시네마틱 유니버스의 시작,7,4,0,2019-09-07 14:35:00,0
255,맨체유나(qkrd****),절대 못잊을 나의 영웅.. 잘가시게나..good bye my hero,10,4,0,2019-09-03 01:12:00,0
256,다시다(ruci****),재밌고 괜찮은 영화네요,10,4,0,2019-09-02 20:33:00,0
257,한선율(ihj0****),전설의 시작이네욤... 이제야 마블 정주행 하는데 왜 이런 역작을 이제야 봤을까 싶어요...,10,4,0,2019-08-01 17:44:00,0
258,michael(bgww****),[전설의 시작]   앤드게임을 다 보고 너무 그리워서 다시 왔습니다.그리울꺼야 토니 3000만큼,10,4,0,2019-07-31 14:38:00,0
259,라온(js06****),"아이언맨, 전설의 시작.",10,4,0,2019-07-22 02:08:00,0
260,kings man(qlsg****),마블 정주행 중인데 역시 아이언맨이다,10,4,0,2019-07-08 09:45:00,0
261,ska2****,"스파이더맨 파프롬홈까지 보고 온 지금그냥 아직까진 나는 마블에선 아이언맨1,윈터솔져가 최고인듯",10,4,0,2019-07-07 06:32:00,0
262,정다빈(dobi****),아이언맨 못 잃어....,10,4,0,2019-07-04 02:18:00,0
263,이지원(mumi****),파 프롬 홈 보고 다시 돌아옴 아이언맨 영원해라,10,4,0,2019-07-02 14:18:00,0
264,개란말희(thfk****),마블 첫입문..방금 처음아이언맨1봄몰아볼거에요안본눈 부럽지,10,4,0,2019-05-31 00:28:00,0
265,쭌(neve****),아이 엠 아연맨 굿바이~,10,4,0,2019-05-21 06:13:00,0
266,강태일(gsh2****),"마블 역사의 시작을 알려주는 영화, 아이언맨! ^^",10,4,0,2019-05-19 18:22:00,0
267,머루(taij****),2019년평점보러오신분~~!!,10,4,0,2019-05-18 22:10:00,0
268,후덜덜(chba****),완벽한 히어로물의 시작편,10,4,0,2019-05-18 10:21:00,0
269,junguljungul(soal****),3000만큼 사랑한다는 말을 듣기위해 2008년부터 토니는 이토록 까칠했나보다.,8,4,0,2019-05-16 00:49:00,0
270,푸른낙옆(rlag****),요약 : 아이 엠 아이언맨,10,4,0,2019-05-15 18:26:00,0
271,유승호(honi****),완전 최고에요! 꿀잼!,10,4,0,2019-05-12 16:09:00,0
272,스카이(cvdf****),MCU의 화려한 시작완벽한 등장,10,4,0,2019-05-07 12:43:00,0
273,상하이조(jjun****),눈이 즐거운 영화가 곧 재미있고 좋은 영화다,10,4,0,2019-05-07 02:05:00,0
274,글로우(chan****),전설을 넘어선 한 시대의 아이콘,10,4,0,2019-05-06 02:10:00,0
275,더블지(mcbl****),보고 지렸던 기억이 새록새록,10,4,0,2019-05-05 21:56:00,0
276,psap****,아이언맨 내 인생 히어로.. 로다주앓이...,10,4,0,2019-05-05 20:52:00,0
277,Nomommashi(dlrm****),I am ironman,9,4,0,2019-05-05 20:41:00,0
278,블루(ljt0****),나에겐 역시 아이언맨1과 윈터솔져가 최고다!!!,10,4,0,2019-05-05 13:55:00,0
279,do86****,저의 20대 수고하셨어요..!,10,4,0,2019-05-05 13:31:00,0
280,김지민(kjim****),그동안 고마웠어요 아이언맨,10,4,0,2019-05-04 21:40:00,0
281,김지민(kjim****),그동안 고마웠어요 아이언맨,10,4,0,2019-05-04 21:40:00,0
282,안혁(ahnh****),아이언맨 3000만큼 사랑해,10,4,0,2019-05-04 19:30:00,0
283,임똥(rami****),어흑흨ㅠㅜ 날 가져요.. 고마웠어요 아이언맨..T^T,10,4,0,2019-05-04 18:50:00,0
284,슝슝이(0718****),죽인다..말해뭐합니까,10,4,0,2019-05-04 01:31:00,0
285,김원우(clas****),엔드게임 보고 다시 봤습니다.눈물 나네요.,10,4,0,2019-05-03 23:40:00,0
286,JOHNRESPECT(0922****),??? : 3000만큼 사랑해,10,4,0,2019-05-03 18:26:00,0
287,행주(ihj1****),최고다 최고야 개짱임 ㅠㅠ,10,4,0,2019-05-01 02:39:00,0
288,fabulous(oasi****),엔드게임 보고 다시 보니 감회가 새롭다.,8,4,0,2019-04-30 20:35:00,0
289,addz****,어벤져스의 시작...,10,4,0,2019-04-30 14:40:00,0
290,최서윤(choi****),진짜 처음부터 끝까지 완벽한 히어로물.,10,4,0,2019-04-29 03:58:00,0
291,리버빌(rive****),마블 역사의 거대한 시작,10,4,0,2019-04-29 01:59:00,0
292,조태민(taem****),"전설의 시작....,",10,4,0,2019-04-29 00:50:00,0
293,이희수(l980****),ㅠㅠ진짜 최고입니다짱,10,4,0,2019-04-28 23:27:00,0
294,난강하다(ggo2****),최고의 명작 마무리 결정판 엔드게임 보고 왔는데 아이언맨의 시작과 끝 수고하셨습니다 주니어 아이너맨 마블로 인도해주셔서 정말 감사합니다,10,4,0,2019-04-28 20:08:00,0
295,또치11(hell****),어벤저스 엔드게임과 함께 전설이 된 스타크. 11년 마블영화의 웅대한 시작과 끝을 맺은 아이언맨은 10점이 아니라 3000점은 줘야함,10,4,0,2019-04-28 19:43:00,0
296,땅콩볼(magn****),"마블의 시작이자, 최고의 영화토니 스타크의 팬이 될 수 밖에 없게 만드는 영화!",10,4,0,2019-04-27 23:16:00,0
297,zz(bosu****),아 존잼. 마블 정주행중인데 첫화부터 재밌구만,10,4,0,2019-04-27 20:24:00,0
298,Canonest(hyun****),수고하셨어요 아연맨 ㅠ,10,4,0,2019-04-27 17:34:00,0
299,여울이(yeou****),마블에 ㅁ자도 모르고 부모님 손잡고 극장에서 봤던 이 영화가 이렇게까지 큰 감동을 안겨줄 시리즈의 시작이었다는 것이 그저 신기할 따름이다.,10,4,0,2019-04-27 15:11:00,0
300,윤대근(dk33****),전설의시작 끝과시작.,10,4,0,2019-04-27 00:49:00,0
301,아우디(ddut****),전설의 시작..말이 필요없는 명작입니다.,10,4,0,2019-04-26 17:53:00,0
302,shin****,로다주 3000만큼 사랑해!!  당신 보려고 다시 1편부터 보기 시작했어 10년동안 고생해줘서 고마워,10,4,0,2019-04-26 15:30:00,0
303,김지금(tow8****),I am ironman.,10,4,0,2019-04-25 16:21:00,0
304,cksg****,"아이언맨을 고3때 봤는데, 엔드게임을 서른에 보네요.. 감사했습니다",10,4,0,2019-04-25 16:13:00,0
305,dlwn****,"언제나 ""아이엠 아이언맨""",10,4,0,2019-04-25 04:14:00,0
306,백중(cogm****),정말 역대급영화였습니다.,10,4,0,2019-04-25 02:55:00,0
307,헬보이(dbss****),지구의 역사서를 만들어 외계인에게 준다면아이언맨은 꼭 넣어야함,10,4,0,2019-04-25 02:18:00,0
308,비태(wjwj****),그동안 고마웠어요 아이언맨!미워할수 없는 떠벌이 깐족이 슈퍼히어! 마블 시대의 개막을 알렸던 아이언맨,9,4,0,2019-04-25 00:27:00,0
309,진수(tjrg****),처음 평가하는데 정말 기억에 남는 장면일 겁니다. ㅠㅠ 잊지 않을게요 아이언맨!,10,4,0,2019-04-24 22:58:00,0
310,히응(tltm****),후.. 전설이 되어버린 그 작품,10,4,0,2019-04-24 22:46:00,0
311,남경원(ssna****),i am iron man,10,4,0,2019-04-24 22:39:00,0
312,아이언임(0823****),성지순례 왔습니다I am iron man,10,4,0,2019-04-24 22:20:00,0
313,정요리너스(rlaw****),"안녕 토니, 안녕 아이언맨.10년간 영화 속이지만 내 히어로가 돼 주어 고마웠어.",10,4,0,2019-04-24 21:46:00,0
314,현이(uks1****),11년동안  수고많으셨습니다 아이언맨 ㅠㅠ 진짜 제 청소년기부터 청년이 될때까지  멋있으시네요,10,4,0,2019-04-24 13:06:00,0
315,GOD ENEL(osh9****),"아이언맨은 1편이 최고지. 2,3은 솔직 눈도 피곤하고 인기거품이었다면 오리지널 1편은 어느 영화든 후속작 나오게 만든 진짜 작품.",10,4,0,2019-04-17 13:33:00,0
316,GTX(govl****),8살때 엄마손잡고 보러 간 영화 이때 어린이들은 그냥 엄청 재밌는 히어로물영화인 줄 알고 보고 나서 집에서 맨날 리펄서 쏘는 거 따라했었지.... 나중에 보니 전설의 시작이였을 줄은 ;;;;,10,5,1,2019-07-10 09:24:00,0
317,잘또(rlgk****),로다주 3000만큼 사랑해,10,5,1,2019-05-09 10:08:00,0
318,dbsw****,"개봉한지 10년이상 된 영화 다시보면서 재밌다고 느낀건 타이타닉,아이언맨1 뿐이다.",10,5,1,2019-04-30 10:05:00,0
319,redi****,로다주의 출연료가 출연자중 가장 높은 이유,10,5,1,2019-03-09 03:20:00,0
320,정현(alic****),"마블을 시빌워 때부터 입덕해서 지금은 고등학생이고 2008년도에 6살이었기 때문에 아이언맨 캐릭터밖에 몰랐지만 진짜 6살이었더라도 난 이걸 봤어야 했다.. 아이언맨, 토니 스타크, 로다주, 3000만큼 사랑해ㅠㅠ+평...",10,3,0,2020-07-20 15:13:00,0
321,ksh(ksh0****),전설의 시작....,10,3,0,2020-06-30 12:14:00,0
322,nodo****,다시 보니 마블세계관이 대단하다는 걸 새삼 느끼게 된다.,9,3,0,2020-06-15 18:32:00,0
323,국밥마렵다(jsh0****),몇번을 다시봐도 최고다,10,3,0,2020-06-07 15:46:00,0
324,JS(jsjs****),'삶을 낭비하지 말아요.' 지금의 MCU를 관통하는 인센의 한 마디.,10,3,0,2020-06-07 15:23:00,0
325,박준현(pjhp****),아는사람만 알던 마블코믹스를 메이저로 끌어올린 일등공신,10,3,0,2020-05-18 01:47:00,0
326,병아리(dida****),캡틴마블의 브리라슨 따위는 절대 아이언맨의 로다주를 뛰어넘을수 없고 아이언맨의 자리를 물려받을 자격이 없다,10,3,0,2020-05-07 23:11:00,0
327,민디(mini****),진짜 몇 번 봐도 미쳤네 이건,10,3,0,2020-04-03 03:20:00,0
328,신짱아(hhho****),12년지남. 이제 재개봉할때 되지않았나 ㅎㅎ cgv형님들 플리즈 ㅠㅠ,10,3,0,2020-01-16 13:05:00,0
329,MrAplus(ssam****),스포일러가 포함된 감상평입니다. 감상평 보기,10,3,0,2020-01-10 12:54:00,0
330,serendipity77(redb****),새로운 슈트 입고 아랍 내전국가에 가서 테러리스트들 다 때려죽일때가 제일 멋있더라,10,3,0,2019-10-24 00:47:00,0
331,로드(femm****),정말 1이 레전드의 시작이었지..,10,3,0,2019-10-12 02:30:00,0
332,Yoon(dbaq****),"어벤져스3,4를 먼저 봤었고 거기서 스케일 크게 싸우는걸 봤는데 아이언맨1이 재밌을까 아이언맨이 승리할거라는 걸 알고보는데도 그렇게 재밌을까 하는 마음으로 봤는데 진짜너무 재밌었음 아이언맨 최고로 멋있고 1편은 정말...",10,3,0,2019-09-28 06:57:00,0
333,서울(tjwl****),엔드게임 까지의 기나긴 여정의 서막.전설의 시작.,10,3,0,2019-09-27 21:57:00,0
334,써여밍(skyr****),중2때 아빠손잡고가서보고26 다시보는데 전설의시작,10,3,0,2019-09-07 21:24:00,0
335,숩창리(coli****),충무로에선 신파질질 눈물짜는 하류영화 쳐만들때...헐리웃은 아이언맨 만드네 사치다 사치 ㅋㅋ,10,3,0,2019-08-31 00:29:00,0
336,timeist(chun****),마블 시네마틱 유니버스의 성공적인 첫 페이지,8,3,0,2019-08-26 12:02:00,0
337,지미(elem****),엔드게임 본 다음에 보니까 뭉클하네,8,3,0,2019-08-19 16:53:00,0
338,bika****,아이언맨은 베스트 오브 베스....가아니라 레전드!!,10,3,0,2019-08-16 21:37:00,0
339,yhk75(kimy****),재밌을것 같네요아직은안봤지만ㅎㅎ,10,3,0,2019-08-14 08:00:00,0
340,개뼈따구(gkst****),아이언맨 시리즈 중에 제일 재밌는 긋,10,3,0,2019-08-13 06:03:00,0
341,우진아빠(tntj****),모든 영웅물 중에 최고인듯,10,3,0,2019-08-11 14:01:00,0
342,avengers(marv****),토니 스타크와 아이언맨의 시작. 인센의 희생과 마크1이 지금의 아이언맨의 시초.,10,3,0,2019-08-07 11:40:00,0
