,nickname,text,score,like,dislike,time,watch_movie
30,뽀(boyo****),개그적인 요소때매 웃긴 부분은 많음. 하지만 내용이 불쾌해요. 먼저 평점남기신 분 말마따나 남자들의 더러운 뒷얘기를 듣는기분.,5,1296,468,2018-10-31 21:34:00,0
31,owen****,"웃긴장면이 있는거지, 웃기거나 재밌는 영화는 아닌듯",1,1281,469,2018-11-01 19:48:00,0
32,감사합니다(chlt****),내 웃음 포인트가 남들과 다른가? 코미디 영화를 보고 싶었는데 오히려 이 영화 보고 나니 기분이 다운됨. 중간 중간 웃기는부분은 있지만 전체적으로 심각한 상황이라 웃음이 안 나옴.,4,1200,393,2018-10-31 20:58:00,0
33,지금처럼(jnln****),"방금 보고 나와 씁니다. 시나리오 좋고 지루할 틈이 없이 2시간동안 빵빵터지네요^^ 관객들이 다같이 박수치고 웃느라 난리~ㅋ영화보기전에 줄거리 검색하지 마시고, 친구보다는 남편과 같이 보시라고 추천합니다.올해 가장 ...",10,956,201,2018-10-31 10:24:00,관람객
34,드하니(hh81****),2시간 동안 가정이 파탄나는 꼴만 봤음 참 찝찝하고 불편하고 기분 안좋았던 영화,1,1188,458,2018-11-02 09:13:00,0
35,흰꽃바디(arhi****),무서운데 웃김ㅋㅋㅋㅋ 이 한마디로 다 정리됨ㅋㅋㅋㅋ 스릴러 뺨치는 코미디영화임ㅋㅋㅋ,10,844,141,2018-10-31 10:44:00,관람객
36,케빈크루(sayt****),사람들은 세가지삶을 가지고있다,10,707,78,2018-10-31 16:01:00,0
37,xogh****,여자친구랑 보지마세요,2,862,316,2018-11-01 23:13:00,0
38,whdu****,이 영화보면 혼자 살고 싶어짐 ^^,1,649,108,2018-11-06 09:08:00,0
39,이준혁(dlwn****),"'재미있으면 공감,재미없으면 비공감'이런거 안따지고   강추!  유해진너무웃김ㅋㅋㅋㅋ",8,721,180,2018-10-31 10:05:00,0
40,애플애플(mini****),동성애를 실컷 웃음코드로 쓰고 마지막엔 억지훈계식 결말. 그게 두번 죽이는거다. 당연하단듯 불륜을 숨겨주는 남자들의 의리 또한 웃음코드여서 불쾌했다.,1,1420,885,2018-10-31 22:08:00,0
41,에쏘에쓰(ovo9****),남자들의 우정이란게 이런건지 수준낮은 영화,1,1065,541,2018-11-03 21:34:00,0
42,강예주(yeju****),불륜 동성애를 웃음으로 만드는 막장 영화 남자들 의리인척 불륜 감싸는것도 웃김,1,911,463,2018-10-31 22:31:00,0
43,얼개남(hero****),왜난재미없지? 내가이상한가,1,800,428,2018-11-01 22:09:00,0
44,soab****,와~~ 인간관계대한 묘사를 너무 잘 하시네요.  영화속 영배역할 대사가 공감백배 연기도 잘하시고 멋진 배우이시고 강력 추천입니다!!!,10,471,109,2018-10-31 10:02:00,0
45,센스브이(sens****),겁나 웃긴데 보고 나서 진지하게 고민해보면 호러가 따로 없다 ㅋㅋㅋㅋ 배우들 연기 다 쩔고 나는 염정아하고 윤경호가 특히 좋았음! N차각이다,10,393,79,2018-10-31 11:39:00,관람객
46,미녀유경(yuky****),아저씨들이 좋아할 것 같은 영화..,2,506,197,2018-11-03 14:56:00,0
47,봄(clau****),본 영화 중 가장 불쾌한 영화. 이런 영화가 평점이 높다는게 신기하고 충격적이다,1,773,466,2018-11-03 10:08:00,0
48,민지(mura****),"어디서 웃어야할지,  이게 웃으라고 넣은 내용인지 이상한것들이 많았다. 보던중 뛰쳐나올꺼 꾹 참고봤다 그만큼 불편했다",1,466,200,2018-11-03 12:48:00,0
49,3472****,예고편만으로는 진짜 이렇게 웃길줄 몰랐는데 ㅋㅋㅋㅋ진짜 기대한만큼 만족했어요!! 극장에서도 사람들 다 같이 웃고ㅋㅋ 조마조마하면서도 유쾌했던 영화!!,10,388,128,2018-10-31 10:17:00,관람객
50,삐악(qwer****),저는 이 영화의 평점이 왜 9점대인지 모르겠습니다. 사람을 의심하게 만드는 느낌을 주네요. 등장인물이 거의 다 불륜처럼 드러나있고 하물며 의사소통하는 이성관계는 전부 불륜처럼 느끼도록 그려놓았네요. 과연 이 영화의 ...,1,434,175,2018-11-03 16:38:00,0
51,손수제비(go__****),"쓰레기.. 그래서 결말이 뭔지 모르겠음. 특히 마지막 자막이 진짜 너무 구리고 최악임. 누구에게나 비밀은 있다. 그래서 뭐 어쩌라고? 비밀이 비밀로 지켜졌을 때 평화롭다, 모르는 게 약이다 이건가? 어디 불륜을 비밀...",1,357,100,2018-11-10 18:54:00,관람객
52,hye(ehdr****),"판타지는 잠시 접어두고 인간의 이면과 본성을 위트있게 드러낸 영화. 관계에 대해 생각할거리를 많이 던져줍니다. 명대사도 아주 많아요. 올해 처음으로 만족스러웠던 한국영화, 한번 더 보러가려고요. 배우들의 연기력이야 ...",10,307,80,2018-10-31 15:23:00,0
53,최은지(eunj****),재미도 없고 감동도 없고 시대만 역행하는 영화인것같네요개그 소재이면 안되는 것들이 너무 많이 희화화돼서 불쾌합니다,1,448,243,2018-11-03 12:50:00,0
54,김경진(kkj9****),진짜 기대 이상.. 혼영하기에 딱 좋은영화입니다!!!!배우들 연기력도 진짜 몰입도 장난아님!!강추합니다!!!,10,278,77,2018-10-31 14:41:00,0
55,김지수(z_so****),"동성애를 웃음코드로,  수술한 환자들에 대한 성적 조롱 , 저학력자나 이혼한 사람에 대한 무시..  뭐가 웃기고 재밌는건지 모를 대환장파티",1,348,148,2018-11-05 18:21:00,관람객
56,온달이 울강쥐(dus0****),1점도 아깝다. 이걸 코미디라고 찍었는가? 끔찍한 인간들을 비밀의 삶도 있다 하며 합리화 하고 여적여 구도를 만들질 않나 아내에게 행하는 가정폭력이 보는 내내 너무나 끔찍했다. 시대흐름을 정말 못 읽는 감독이다. 돈...,1,583,383,2018-10-31 22:39:00,0
57,밍디(rlaa****),분명히 웃기고 개그적인요소들이있으나 다루는내용이불편하고 마냥웃기지많은않음 그리고 결론적으로 영화에서 무슨메세지를전하는건지모르겠음 커플들여럿싸울듯 그리고 안드로이드폰 아이폰비교할때라던지 빅스비라던지 저게 여기서왜나오지...,1,299,103,2018-11-04 00:43:00,0
58,새븐(bind****),이 영화의 내용이 재미있다고 생각하나요?요즘 안그래도 남녀불신이 심각한데 관람 중간 더럽다는 생각에 보다가 나왔네요,1,478,282,2018-11-03 00:04:00,0
59,k712****,기분 더러워지는 영화 돈 아깝다,1,389,195,2018-11-02 18:52:00,0
60,뚜(dkff****),"보는내내 불편,,, 뭐가 재밌는지 1도 모르겠다 믿거,,,",1,365,176,2018-11-03 12:40:00,0
61,math****,영화 감상 후 찝찝함이 가장 크게 남았다,2,267,83,2018-11-03 17:05:00,0
62,이교민(kasz****),웃기지도 철학적이지도 않은 그저 기분나쁜 영화.,1,337,168,2018-11-01 21:06:00,0
63,이슬(dj46****),최악 대사도 저렴함불륜 성희롱 외모비하 동성애비하 최악인것들은 다 갖춤 아직도 시대의 흐름을 못읽는 최악의 영화,1,598,430,2018-11-03 12:25:00,0
64,LWI(dnjs****),완전 노잼...불쾌한 영화였다.,1,390,232,2018-11-01 07:12:00,0
65,MCD(khm2****),오션스 일레븐 같은 라인업으로 느껴지는 영화! 인물들의 주고 가는 드립과 찰진 리액션들이 볼만해서 시간가는줄 몰랐어요,10,258,103,2018-10-31 10:12:00,0
66,이상훈(malc****),이거 보지말고 보헤미안 봐라 아씨...훨씬  돈값한다,2,420,266,2018-11-03 15:28:00,0
67,hope****,남일 아니면 웃기다. 영화의 끝에 오는 웃을수 없는 기분은 내 일이라면 나도 웃지 못하기 때문이겠지,10,203,52,2018-10-31 15:22:00,관람객
68,galg****,별한개도 아까워요. 보고나면 기분나빠,1,327,180,2018-11-01 19:56:00,0
69,규희(qkrr****),움 내가 본거에 비해 평이 엄청 높네 알반가 ㅋ,2,253,122,2018-11-02 01:53:00,0
70,박(pakj****),"하나도 안웃기고,비하하면서 희화하하는 것도불편하고 심각한내용해막장 삼류영화 불쌍했음너무 현실을 담아내서보는 내내 갑갑하고암걸릴거같았어요....코미디고평점좋아서기대했는데영화후 암걸린거같아요...영화평점은 처음남겨보내요...",1,305,175,2018-11-01 21:44:00,0
71,마용(ayun****),방금 보고 나왔어용! 핸드폰은 누구나 다 쓰는거다보니 더 공감되고 재밌었던거같아요ㅋㅋㅋ 배우들 연기만으로도 진짜 충분히 안아까웠던 영화에요~~,10,218,89,2018-10-31 10:19:00,관람객
72,찡유(wjdd****),엥 관람객평점 왤케 높음...? 영화에서 환멸느끼고 평점으로 세상 환멸을 또 느끼네 평점은 왜 0점 줄 수 없는 건가요,1,266,142,2018-11-02 16:51:00,0
73,김하은(love****),"여러분, 다들 노잼영화 노잼영화 하시죠. 이건 노잼을 넘어서 분노 유발 영화에요. 스트레스만 쌓입니다. 남자들이 문제다라는 인식을 바탕으로 만든 영화입니다.",1,240,120,2018-10-31 20:58:00,0
74,김동진(kdon****),기발하고 신나게 웃을 수 있고 매우 재밌다!,10,228,109,2018-10-31 10:05:00,0
75,navid(fldi****),알바쩌넼ㅋㅋㅋㅋ딱 수준낮은 아저씨들이나좋아할감성임 영화보자마자 아재가만들었겠네싶었음 그리고 답답하고 기분나쁜영화임 중간중간웃기기도한데 딱그뿐임..,1,311,196,2018-11-02 16:54:00,0
76,시아(mine****),비밀도 정도껏이지. 배우자 생각해서 저질러선 안 될 짓을 해놓고 사람은 누구에게나 비밀이 있다 이런 식으로 교훈 주려고 하면... 이게 참...,4,123,12,2018-11-10 13:30:00,0
77,김혜영(ksks****),이걸 영화라고 만들었네,1,222,111,2018-11-03 11:24:00,0
78,런커맨(muse****),보는 내내 불편했던영화.. .결말까지 뻔한 뻔뻔한영화...일부의 비밀스런 이야기를 누구나의 일처럼 포장하려하는 과장된 못된영화 이탈리아영화  퍼펙트스트레인저스 원작을 리메이크하다보니 우리정서상 맞지않는 내용을 웃기려...,1,282,172,2018-11-01 02:33:00,0
79,크흠(dgpa****),불쾌함이란 덩어리를 웃음이라는 포장지로 덮은 영화,4,137,29,2018-11-04 02:25:00,0
80,정은혜(flux****),영화보고 화나고 너도 저럴거냐고 하게되고 저녁에 남친 바람피는 꿈 꾸고 계속 우울해짐 평점에 재밌다고 해서 갔지만 바람이나 남친에게 상처받았던 사람이 보면 안되는 영화인듯,1,172,74,2018-11-06 09:04:00,0
81,황보연(qhdu****),휴 1점도 아깝다....,1,177,80,2018-11-03 10:59:00,0
82,정석(ador****),영화 시작부터 기분 나빴음. 배우들의 연기력 덕분에 웃음 포인트가 몇 곳 있지만 전체적으로 억지스럽고 결말도 개거지 같았음. 내 인생 최악의 영화 베스트3에 뽑힘. 영화의 80%를 개정색하고 봄. 중간에 나오고 싶었...,1,204,109,2018-11-03 11:47:00,0
83,쑤랄라(dbtn****),기분 나쁘고 더러운영화 도대체 뭘 말하고싶으셨던건지 역겹다그리고 난19금도영화인줄알았다 보는내내역겨움뿐 내돈주고 봐서  땅치고 후회중이다.,1,171,79,2018-11-01 09:56:00,0
84,chrr****,이런 영화는 별 한개도 아깝네요,1,160,69,2018-11-03 14:41:00,0
85,최정윤(jung****),시대 흐름 존나 못읽죠~,1,158,68,2018-11-03 11:17:00,0
86,ehdr****,평점이 왜이리 높은걸까... 배우들의 연기력으로 그나마 살린 영화인듯.. 불편한장면 뿐아니라 스토리 별로 그닥.. 비추,4,120,33,2018-11-03 11:23:00,0
87,벤츠(char****),이렇게 한심한 영화는 첨이다ㅉㅉ,2,126,40,2018-11-03 15:16:00,0
88,k777****,보고나서 이거 보자해서 미안하다했어요....다음 영화는 신중하게 골라야지!,1,157,73,2018-11-02 16:54:00,0
89,벤와(khb9****),눈치 싸움 영화라고 해도 과언이 아님 ㅋㅋ 스릴감 좋으네요 ㅋㅋ 그냥 볼만합니다. 한번 씩은 보세요,8,161,78,2018-10-31 09:20:00,0
90,ghd6****,재밌게보았습니다ㅋㅋ,10,168,89,2018-10-31 09:42:00,0
91,메기(rlag****),노잼ㅋㅋ댓글 알바들 진짜 그러지좀맙시다 ㅋㅋ,2,162,84,2018-11-01 10:00:00,0
92,Plain(hbgy****),ㅎㄴ감성의 범벅 ㅗㅇㅇㅗ,1,126,50,2018-11-02 09:19:00,0
93,jinj****,최악이다 쓰레기영화 보는사람 믿고 거른다,1,118,44,2018-11-03 12:39:00,0
94,솜구름(rntp****),영화 보는 내내 기분 나빠요,2,90,18,2018-11-05 22:27:00,0
95,fory****,이거 손인분기점 이미 달성했을 듯... 제작비 1억 들었을 듯 ㅋ 3일 촬영에 ㅋㅋ,2,100,28,2018-11-03 11:58:00,0
96,도덕적해이(psc6****),방금 보고 나왔는데  모닝 폭소 오지게 하다 나왓음ㅋㅋ간만에  완벽 그 자체 코미디 ㅋㅋㅋ,9,168,96,2018-10-31 10:12:00,관람객
97,설령(char****),이게 뭐가 신선한다는거지?불륜소재..유치함 이런 영화가 월메이드?보헤미안 랩소디를 한번 더 보겠응,1,100,29,2018-11-07 13:58:00,0
98,임양(lime****),내가 뭘 본건가...평이 너무 좋은 게 이해가 안되네요여지껏 본 영화중에 제일 정색하고 봤습니다연기 잘하시는 배우들이라 믿고 봤는데 와..,1,96,26,2018-11-06 23:30:00,0
99,고의정(goej****),스토리가 빻음. 이게 웃음으로 넘길 일인가.. 저질스러움,1,99,29,2018-11-03 21:07:00,0
100,ange****,중간중간에 불편했어요,1,100,31,2018-11-03 11:57:00,0
101,9150wn(wndu****),돈주고 여혐과 동성애 혐오봄 ㅅㅂ,1,115,46,2018-11-03 15:29:00,0
102,김수희(ksu0****),난 별로 재미없던데...ㅎ,4,103,35,2018-11-01 09:04:00,0
103,Flower(codu****),진심 평점에 속지마라. 웃음 포인트는 분명 있다. 하지만 영화가 주는 메시지가 없을 뿐더러 있다고 해도 저질이다. 특히 결말은 욕이 나올 정도로 성의가 없었다.,2,83,17,2018-11-06 22:14:00,0
104,굴비(dbsd****),4-50대 아재들이나 좋아할듯,1,95,29,2018-11-06 08:55:00,0
105,coco****,재밌는 포인트를 잘 모르겠어요ㅠ,1,97,31,2018-11-01 09:31:00,0
106,메리(kskt****),ㄱㅐ쓰레기같은 영화; 돈 날리지마세요,1,119,53,2018-11-03 21:18:00,0
107,독사(alse****),재밋다며?ㅡㅡ 장난하나,1,92,27,2018-11-07 12:30:00,0
108,mlov****,저질영화예요 재미있다는 평점과 배우님들때문에 믿고봣는데 재밋는 부분은 두군데 정도있고 감동도 교훈도 그렇다고 엄청 코믹하지도않고 진짜 별로내요 ㅋㅋㅋㅋ,1,94,29,2018-11-07 02:12:00,0
109,핀아(wdcj****),본인이 재미있다고 모두가 재미있을거라고 생각하는 것 자체가 무식하다고 생각한다. 네 개그 코드에 맞다고 모든 사람이 다 그 개그 코드에 맞다고 생각 하는 건가?,1,177,112,2018-11-02 15:39:00,0
110,dkjfoe(cncn****),소재는 신선했으나 우리나라의 선비 문화는역시...,1,191,126,2018-11-01 16:54:00,0
111,고하은(gksk****),"인간적으로 너무너무너무 재미없음 돈주고 보기가 너무 아가움,, 보지마세요",1,131,67,2018-10-31 23:22:00,관람객
112,ub07****,"처녀 강조, 가슴부터 시작해서 서로 품평질에 불륜은 당연한 것이라 말하는 비혼 조장 영화. 성별에 따라 영화 후기가 아주 극과 극이네요. 이게 현실인가봅니다",1,82,19,2018-11-07 19:54:00,0
113,Siver jii(incr****),진심 속았다... 내 인생 2번째로 최악의 영화...,1,178,115,2018-11-01 18:25:00,0
114,꿀(kmj1****),별 한개도 아까움 불쾌한 영화 절대 보지 마세요,1,87,25,2018-11-03 14:24:00,0
115,큐크다스(gn20****),여자로써는 보는 내내 불편했던 영화,2,95,33,2018-11-04 19:02:00,0
116,summer(sopy****),어떤 맥락에서 웃어야 할지 모르겠다. 혐오를 개그로  가장시킨  보기 불편하고 찝찝한 영화..,1,73,12,2018-11-07 17:36:00,0
117,sew5****,평점 보고 봤다가 완전 낚였다 최고로 살면서 처음으로 평점 준다 0 점,2,94,33,2018-11-03 22:06:00,0
118,라빈(rlad****),유해진씨 연기는 역시나 실망시키지 않네요~ 각 배우마다 개성있게 연기를 너무 잘하셔서 몰입이 너무 잘되었어용 짱짱,8,104,43,2018-10-31 15:37:00,관람객
119,eternal(deas****),블랙코미디가 아니라 그냥 블랙에 가까워요. 혐오가 가득 담긴 영화,1,76,16,2018-11-08 19:26:00,0
120,꺄르꿍(luvn****),대사 너무 빻았어요...,1,80,20,2018-11-06 22:43:00,0
121,찌룩찌룩(moku****),뻔한 이야기 뻔한 전개....,2,92,32,2018-11-03 12:36:00,0
122,이혜연(ffqq****),"인생 최악의 영화입니다.개연성, 논리성 다 떨어지고 중간에 몇번이나 나오고 싶었지만 돈아까워서 있었는데 시간낭비 했네요. 더러운 소재로 웃기고 야하고 막장인 영화입니다. 57세 키티 다들 웃겨하시는데 그게 엄연한 바...",1,78,20,2018-11-07 08:15:00,0
123,딩니(az06****),눈치빠른사람은 보지마셈 스포당하고 본기분임 뻔할거같아서 안볼라다 걍기대안하고 보자했는데 이왕 뻔할거면 궁금한장면을 보여주지 정작 불필요한 안궁금한 장면만 잔뜩 보여줌 축구보는데 해설 더럽게 못하는느낌그냥 가볍게 볼정...,2,100,42,2018-11-03 12:33:00,0
124,배자민(slad****),웃음포인트보다 정색하고 본 부분이 많았네요,1,77,20,2018-11-06 23:35:00,관람객
125,아메리카노(aabb****),알바들 왜케 풀었냐 ! 정말,1,94,37,2018-11-01 08:41:00,0
126,abcd(ssin****),최고의 배우들과 최고의 연기!!!! 우리나라에서 쉽게 접하지 못했던 영화였어요~내 모든것을 공유하는 핸드폰!! 요게 참 무서운 놈으라는 생각을 다시한번 했어요 ㅎㅎㅎ두번 세번 봐도 아깝지 않은영화!!!특히 조진웅씨 ...,10,125,68,2018-10-31 15:48:00,0
127,So Hot(wons****),보는내내 불쾌하다 사랑과전쟁2 보는느낌,1,70,14,2018-11-07 01:56:00,0
128,박형욱(char****),"웃음이라는 감정을 미끼로1. 동성애 감성팔이 2. 남자는 다 문제, 여자는 한명빼곤 문제없다는 페미니즘적 사고 3. 정상적인 연인 또는 부부의 믿음에 불신 조장 4. 불륜과 비밀스러운 동기부여를 통한 결혼에 대한 불...",1,107,51,2018-11-07 00:44:00,0
129,깃털이(wodh****),재미하나도 없던데 내가 이상한건가?,1,69,14,2018-11-07 13:20:00,0
130,질서준수(rlgu****),와 평점리뷰 보통 안 쓰는데 이영화 진짜 최악1점도 아까움,1,65,11,2018-11-06 22:31:00,0
131,미니쉘(mind****),여혐에 동성애 조롱하는 느낌에비혼다짐하게 하는 영화 그나마 조진웅이 딸한테 하는 말이랑 마지막에게이친구의 대사만이 와닿음. 니네눈빛에 상처받을거라고.캐릭터들이 다채롭게 별로...^^40년지기 친구라하는데 얄팍하고도 ...,1,65,11,2018-11-04 19:44:00,0
132,이건희(rhdc****),나만 그렇게생각해..?,1,70,17,2018-11-07 07:50:00,0
133,WinWin(wnsv****),영화내에서 웃긴부분은 있지만 그렇게 재밌는영화는 아닌것 같네요. 영화 내 남자주인공들은 그냥 쓰레기아닌가요,1,59,7,2018-11-10 20:15:00,0
134,알퐁맘(supe****),진짜재미없음 기대하면안됨,2,69,17,2018-11-01 01:06:00,0
135,s e r i(tpfr****),별하나도 아까움/ 알바 쓰나 왜 평점이 좋지.ㅋㅋㅋㅋ 이해 1도 안됨 남의 가정사 파탄나는걸 내가 왜 보고있나. 결국은 다 허상이였다는 어이없는결론 시간낭비,1,64,13,2018-11-08 18:16:00,0
136,jc20****,비밀스러운 삶은 덮는게 낫다? 하고 싶은 이야기가 뭔지?,2,56,6,2018-11-08 18:43:00,0
137,forio(momo****),다 좋은데 이태리 영화 리메이크 한거 숨기고 제발 한국 영화인척 하지마라 프랑스등 6개국에서 리메이크 하고 연극으로도 만들어질 만큼 원작이 탄탄한 덕을 본 영화를 와 창작 영화인척 하는거야??,2,60,11,2018-11-07 19:49:00,0
138,JJ(qpta****),작중 캐릭터들이 거의 일베급. 코믹으로도 덮이지 않는 일베냄새..감독이 도대체 뭘 의도한 건지? 남자들 현실이 이러니 여자들아 비혼해라 이건가;; 누가봐도 저게 비정상인데 우리 다 그렇게 살잖아 하니까 내가 이상한건...,1,62,13,2018-11-10 18:22:00,0
139,최유민(le65****),동성애자 혐오 여성 혐오 발언이 가득한데 그게 웃음으로 소비된다는 게 화나고 속상하네요,1,85,36,2018-11-03 14:17:00,0
140,은(gkdm****),"리뷰 처음 써보네요 이런 영화가 평점이 이리 높다니요가정폭력, 불륜 이런요소를 웃음거리로 만들고더러운 남자들의 세상을 누구든 비밀은 있다라는 말로 ,또 의리로 덮어버리고.진짜 최악이네요 보는 두시간 내내 불편해서 웃...",1,55,9,2018-11-09 18:06:00,0
141,성율(s110****),별점 1도 아깝네요. 보다 중간에 나왔습니다. 댓글 알바 적당히 좀 하시길. 혐오 끝판왕 영화였습니다! 평점 조작 오짐,1,62,16,2018-11-07 01:45:00,0
142,Pineapple(koej****),와... 개 재밌네ㅋㅋㅋ 또 봐야지~ 핵꿀잼!!!! 드뎌 한국영화 하나 터졌다....,10,159,113,2018-10-31 10:13:00,관람객
143,은지(gusd****),인셉션이 생각났다 ㅋㅋ,10,85,40,2018-10-31 18:48:00,0
144,코지(cosi****),왜 0점은 줄 수 없지.. 옛날 구식 혐오 발언들로 넘쳐나는 개그들.. 끔찍합니다. 도망쳐요..,1,53,10,2018-11-02 18:47:00,0
145,야카(rhgp****),"와 평점 왜이렇게 높은거지? 진짜 영화 보는 내내 역겹고 토쏠렸다 동성애 혐오 요소를 개그코드로 넣는게 재밌나? 관객들이 웃는 그 모든 부분에서 소름돋았다. 현실이 이렇구나 이런 영화가 이렇게 성공해서야,, 그남들의...",1,58,15,2018-11-10 18:18:00,0
146,이세우(thdu****),"웃긴 장면이 있는건 사실이다 하지만 그 장면에서 웃어주고 싶지 않았다혐오를 웃음 코드로 쓰는 영화, 그 자체에 환멸이났다",1,47,5,2018-11-07 14:03:00,0
147,하승혜(juic****),소재자체는 신선했지만 (이탈리아 원작?) 메시지를 전달하기까지의 과정이 저급한.,1,49,7,2018-11-07 00:14:00,0
148,멍멍멍왈왈(hhy9****),이게 재밌음 ? 비현실적이고 오글거리고.. ㅆ노잼..줄거리 진심 말이 되냐 ㅋㅋㅋ,1,57,15,2018-11-06 21:19:00,0
149,껌(hug2****),끝나고 박수치고싶었음 마무리까지 완벽함 정말로,10,141,99,2018-10-31 15:38:00,0
150,책천사(kyuj****),평점이 왜 이렇게 높은 걸까... 도저히 웃을 수 없는 장면에서 웃는 사람들을 보며 씁쓸한 기분이 들었다.,1,52,11,2018-11-07 23:38:00,0
151,모든뜻(saye****),모든 사람을 싸잡아서 비밀행동이 있다고 말하는건 좀 아닌듯,1,57,16,2018-11-03 12:04:00,0
152,배방구(tsun****),"간만에 재밌고 생각많아지는영화나외엔 모두 다른사람,나로 묶으려하지않고 다른사람이라는 시선으로 이해해야겠다는 생각이드는 영화.한편 비밀이많은 영화속 주인공들을보며나도 내옆사람도 숨기는게있을지...ㅎㅎ",10,89,48,2018-10-31 15:34:00,관람객
153,minj****,정신병 걸릴거 같은 영화였음,1,48,8,2018-11-16 20:53:00,관람객
154,호호히히(jiny****),평점알바 대박.. 알바도 작작해..,2,49,9,2018-11-07 17:55:00,0
155,verg****,웃을려고 갔다가 더 우울해지는. 이 영화 왜 봤는지 정말 이해가 안가는. 스토리도 구성도 진짜 없는 그지같은 영화. 보는 내내 나갈까 말까 계속 고민했습니다.,1,50,10,2018-11-06 22:24:00,0
156,별꼬라지(dltk****),창궐 피하려다...똥밟았다 2시간동안 말장난 가정파탄 말싸움뿐 교훈도없고 재미도없고 감동도없다.돈주고 보지말고 짤로보세요 시간아깝네요,1,50,10,2018-11-06 20:06:00,0
157,vort****,제발 무언가 찔리는게 있으신 남성 여성 커플분들 이영화 절대로 보지 마세요 진짜 큰일납니다,10,54,14,2018-11-01 01:23:00,0
158,이채영(on51****),별점주기도아까운영화인데요? 댓글알바인가 뭔내용인지모르겠고 갑분싸입니다 진짜 추천안해요 돈아까운거 그렇다치고 너무 허무하고 이제기억도안납니다,1,67,27,2018-11-03 21:30:00,0
159,집에가고싶다(ibk0****),"지저분하고 역겨웠다. 난생처음 보다 더러워서 나갈뻔했다. 차라리  막장 드라마를 보는게 나은 영화다. 아니,영화라고 하기조차 아깝다. 억지 전개, 뜬금 게이요소, 저질19금 개그. 불륜, 또 불륜. 그리고 공감조작한...",1,47,9,2018-11-16 22:44:00,관람객
160,횬(sall****),불편한 진실을 감추는 씁쓸하고 찝찝한 영화,2,48,10,2018-11-06 22:22:00,관람객
161,dlad****,보고 남편이랑 싸웟음...,2,49,11,2018-11-10 00:01:00,관람객
162,라일락(yoni****),유해진 배우 연기가 리얼해서 웃기기는 했지만 기분좋은 웃음이 아니고 캐릭터 들의 불륜에 거짓말에 겉과속이 다른 위선들을 덮어버리는 설정이 재미있게 보이지도 않고 감동따위는 1도없다.,2,52,14,2018-11-05 23:22:00,관람객
163,와이와이(what****),처음에 이서진이 아내 가슴 감싸쥐며 백허그 할 때부터 기분 나쁜거 참고 보는데 한마디 한마디 다 격이 떨어져서 보고나서 어이없는 웃음짓고 나왔습니다.,1,53,15,2018-11-10 01:30:00,0
164,안산 김태희(cece****),집에서 딱 무료로 받아서 보면 대요,1,61,23,2018-11-03 14:44:00,0
165,asdf(mzoo****),"저렴한 대사, 대상에 대한 혐오를 웃음포인트로 승화 , 혐오스럽다",1,45,8,2018-11-08 14:51:00,0
166,James(ppat****),스토리나 구성이 전혀 공감되지 많는 막장 영화네요 ㅉㅉㅉ,1,55,18,2018-11-03 15:06:00,0
167,minmin(ssg8****),완벽한 웃음과 긴장 !! 이런 영화 너무나 기다려왔습니다!!,10,104,67,2018-10-31 10:13:00,관람객
168,김지꾸(zyzh****),제가 원래 후기 게시글 작성 잘 안하는데 이건 너무 해도해도 너무해서 남깁니다. 진짜 OO노잼입니다.,1,46,10,2018-11-06 22:35:00,0
169,초심이(aixa****),그냥 미친 쓰레기 영화임,1,46,10,2018-10-31 16:57:00,0
170,서민경(ewt0****),어디서부터 지적해야할지도 모를정도 쓰레기 영화,2,47,11,2018-11-01 08:40:00,0
171,허일경(uriz****),신선했지만 보는내내 불편한 영화,4,50,14,2018-11-02 16:00:00,0
172,효정(jhj8****),왜 네이버 댓글평만 이리 좋은지 모르겠네요개인적으로 불편했습니다,2,53,17,2018-11-06 22:38:00,관람객
173,야홋(yoyo****),시시하고 뻔함..지루함..뭘얘기하고 싶은질 모르겠음...그와중에 흐뭇한 결말은 어이긴 없을지경.그나마 박민수씨가 조금 살려줌,5,72,36,2018-11-01 16:03:00,0
174,박재현(true****),"아싸라서 전화올 사람이 없는 사람입니다공감을 하고 싶어도 공감을 못하겠네요!기부니가 무척 불쾌한 영화인걸요,,,!",1,36,1,2018-11-24 11:28:00,관람객
175,권태성(kwon****),재미없었습니다 기분 불쾌해지는 영화,1,41,6,2018-11-10 12:41:00,0
176,치킨덕후(ryuc****),억지 설정의 극치. 영화라는것을 감안해도 이런막장이 어딨나싶더라. 결말은 철학적인 명언으로 마무리. 억지스러운것 투성이인데 이런게 평점 구점이 넘는것보면 영화 보는 수준이 너무 개돼지같다싶기도함.. 내가 수준이 뛰어...,1,43,8,2018-11-04 18:46:00,0
177,ㄴㄴ(ess5****),이서진 연기 왜이렇게 못해요?; 말할때마다 진짜.. 한숨밖에 안나오던데 ㅋ스토리는 말할필요도 없이 더럽고 추해요^^보는 내내 불편해 죽는 줄 알았네요 ㅋ이런게 왜 1위인지도 모르겠넹ㅋㅎ이거 재밌다는건 알바에염??ㅋㅋ...,1,47,12,2018-11-13 02:58:00,0
178,밥해정(supe****),쓰레기 영화 ㅎㅎ 보면 기분 더러워짐 여혐 범벅,1,48,13,2018-11-07 09:52:00,0
