type	text
네이버	놀라운 조승우의 연기!또한,, 무거운 역할만 맡으시던 이기영 선생님의 매력이 매우 돋보였던 영화인 것 같습니다.
네이버	스토리 , 배경음악 , 연기 모두 훌륭하다 볼때마다 항상 울컥해지고 감동적인 영화 조승우♡♡
네이버	조승우의 자폐증 연기가 일품, 중간중간 웃음 포인트와 감동적인 스토리 까지 좋은 영화 입니다.
네이버	오랜만에 보네 재밌게 잘봤다
네이버	가슴 따뜻해지는 영화 , 조승우란 베우를 알고 싶게 하는 영화 , 내 자신을 되돌아보게 하는 영화
네이버	여러가지 감정이 교차하는 영화 명작, 뛰어난 연기력, 장애인들에 대한 시선을 바꿔주는 영화다.
네이버	배우들의 연기가 뛰어났네요
네이버	마지막 춘천마라톤에서 완주 다해갈때 즈음 여러 공간에서 비장애인들과 함께 하이파이브 하는 연출도 지렸다
네이버	조승우의 연기력은 역대
네이버	조승우는 초원이 그 자체였다
네이버	조승우는 완전체다....
네이버	오랜만에 티비에나오길래 지금 보고있다..감독은 심리학박사출신인가.. 어찌이런감정선들을 잘그려낼수있을까. 그저감탄
네이버	조승우씨 연기력뿐만 아니라 다른 배우분들 하나하나의 신 자체가 감동이였어요!!
네이버	조승우 장애우 연기는 역대 최고였다
네이버	내 세대 중에 이 영화 안 본 사람? 없지?
네이버	조승우의 연기에 지리고 지리고 또 지렸다.
네이버	이 영화는 참 장애인 가족이라면 100% 공감하는 내용 전 오빠가 장애가 있는데 엄마는 늘 이런말을 하셨어요 내 앞에 아들이 가야되는데 그래야 눈 감을텐데 그리고 조승우의 연기에 박수를
네이버	초원이 다리는 100만불짜리 다리
네이버	학교에서 보여줬었는데 생각나서 별점주러 왔어요. 제가 초등학생때 6년내내 같은짝지를 했던 장애인 친구가있어요. 그 친구가 생각이 나더라구요 요즘은 잘 지내련지..
네이버	엄마 가슴 찢어진다... 이 세상 모든 장애인의 부모님들을 존경하고 응원한다
네이버	수시로 나오는 미소짓게하는 개그들과 물밀듯이 밀려오는 감동코드... 인생영화입니다. 조승우님 현 배우들중에서 최고신거같아요
네이버	10점 짜리영화조승우는 말할것도없고 김미숙의 연기또한 일품이다
네이버	초원이 연기가 너무 좋았고... 엄마 역할분도 목소리가 너무 뚜렷해서? 성우같아서 좋았어요 너무 좋았어요
네이버	영화. 내레이션. 초원이. 모든 비유가 완벽한 영화로, '왜?'라는 의문의 시작이 '와!'라는 감탄사로 끝나는 영화. 배역에 완전히 녹아든 조승우의 자유로운 표현과 연기는 놀랍고, 영화의...
네이버	조승우 배우님 정말 의미있는 일을 하셨습니다. 오래 남을 영화, 연기.
네이버	정말 감동적이네요 배우분들 훌륭합니다 ㅠㅠ
네이버	재개봉 안하나요....
네이버	하 눈물나는 영화..가슴아픈영화..ㅠㅠ
네이버	믿을수없다. 최고다.
네이버	결핍을 이겨낸, 편견에 대한 결심.
네이버	조승우 연기.. 진짜 말이 필요없다 배형진씨 말투 목소리랑 거의 흡사함
네이버	갓승우 진짜ㅠㅠ대한민국 최고의 배우
네이버	군대훈련소때 봤는데 이거보고 울었다...
네이버	정말 감동적인 영화입니다.
네이버	어미 얼룩말이 보이는군요... 야생에서 살아남는 법을 가르칠 것 입니다.
네이버	한국 영화에도 이런 영화가 있었음을, 이런 배우가 있었음을..
네이버	볼 때마다 눈물 나오는 영화
네이버	제인생 처음 영화관에서 봤던 영화인데 지금에서야 평남기네요 첫영화관 영화를 이런걸 봐서 정말 다행입니다
네이버	조승우의 연기는 대단했다. 아직도 장애인들의 편견된 시선이 존재 하고 이해할려 하고 있지만 역시나 내주변에 생기는건 불편한 일이다. 그것을 초월해야 더불어 살아 갈수 있다. 태어나서 장애를 선택하고 태어난 이는 없다...
네이버	정말로 뜨거웠던 영화.
네이버	최고 최고 최고 최고 최고
네이버	주인공이 연기를 너무 잘해서 몰입이 잘 됐다 이 영화로 장애인에 대해 조금이라도 긍정적인 인식변화가 된것 같아 감사하게 느껴진것 같다
네이버	연기를 잘해서 진짜라도 믿었을 영화였습니다
네이버	정말 아름다운 영화..마라톤 완주한 뒤 활짝 웃는 모습이 너무 예뻤다ㅠㅠ
네이버	조승우의 돋보이는 연기력으로 빛나는 낭만적인 이야기
네이버	내 인생영화. 영화를 자주보는편인데도 이만한 영화 찾기가 힘들다모든것이 완벽했고 볼때마다 눈물나는 영화
네이버	진짜 장애인인줄 알았는데 그냥 배우였다는거에 소름
네이버	이야기의 감정선이 너무 과하지도 심심하지도 않을만큼이라 조용히 울수있었다
네이버	조승우씨 연기와 김미숙씨 연기와 지루하지 않은 스토리 잘봤씁니다.
네이버	따뜻한 영화에요. 다시봐도 좋네요.
네이버	다시 봐도 너무 좋다. 내인생의 명작
네이버	말이 필요없죠 또 봐도 재밌네굿
네이버	초원이가 웃을 때, 나는 울었다.
네이버	자폐증을 가진 순수한 청년과 그 옆을 묵묵히 지키는 어머니의 모습이 가슴에 와 닿는다.
네이버	학교에서 봤던영화인데 너무 재밌게 봤어요.추천합니다
네이버	학교 국어시간에 보여줬는데 우리아이에겐 장애가 있어요 할때 너무 울었어요ㅜㅜ기억하고 있는게 너무 슬프더라구요ㅜㅜ
네이버	여기에나오는사람 연기다잘함 짱잼 감동
네이버	그는 끝가지달리는 청년이다
네이버	ebs에서 지금 하는데 넘 재밌네요..
네이버	여러본 보고 또 보지만 볼때마다 감동하는 너무 아름다운 영화. 감동함으로 울고싶을때 추천하는 영화.
네이버	평가가 필요 없는 영화!
네이버	제 동생이 장애가있는데 제가 결혼해서 셋이생기다보니 여유가 없네요 아빠는 동생 맘고생하시다 돌아가시고 엄마도 몸이  안좋으신데 동생을 맡아 열심히 살고있어요 나오는 내용이 넘 다 와닿고 이늦은시간 다시보고 감동넘치...
네이버	이떄 조승우 장애 연기를 너무 잘해서 아직도 조승우 보면 장애아 생각남
네이버	진짜 명작 중의 명작!! 내가 제일 좋아하는 영화 앞으로 사람들이 장애를 가진 친구들을 색안경쓰면서 보지말기를 빕니다...
네이버	와진짜ㅠㅠㅠ 더시봐고 너무슬프다
네이버	언제나 봐도 감동이다.. 볼때마다 눈물을 흘리는 영화. 초원이가 끝까지 뛰면 좋겠다
네이버	생각했습니다...오늘..
네이버	9살때 봤던 영화인데 문득문득 생각나 슬픈 영화입니다..ㅜㅜ
네이버	처음엔 그냥 장애인에 관련된 이야긴줄 알았는데 나중에 초원이의 이야기와 얼룩말의 생활사를 비교해 보니까 더 심오한 이야기를 담고있었음결론은 정말 명작이다
네이버	초원이다리 가격 만한 영화
네이버	진정한 감동 영화 어설픈 사랑타령보다 수백배 낫다
네이버	어렸을 때 연예인 개념없을 때 이 영화 학교에서 틀어줬는데 영화인지도 몰랐지 그냥 봤는데 엄청 나중에 아 연기였구나 알게 되었을 때 소름이 돋았다 그동안 살면서 진짜 장애인으로 알고 살아왔던 것이다! 나의 영원한 연...
네이버	너무 감동적이에요ㅠ다시봐도다시봐도 끝내줍니다
네이버	감동적이였어요...ㅠㅠ
네이버	정말....눈물이안흘러내릴수없는영화같네요..
네이버	초원이가 마음속에 남았다. 자꾸자꾸
네이버	볼때마다 또다른 눈물을 짓게 만드는 이 영화의 힘
네이버	아.. 이걸 왜 이제야 봤을까요.. 정말 감동이였습니다...
네이버	진짜 어렸을 때 본 영화 중에서 유일하게 기억남은게 이 영화 인거 같아요. 마라톤 영화 짱짱
네이버	다시봐도 너무 감동적이다 나를 다시 되돌아 보게한 영화
네이버	말아톤 10번을 봐도 10번다 감동적이고 완벽한 영화이다.
네이버	나의인식을바꾼최고의영화
네이버	내가 초3때 영화보고 처음으로 운 영화
네이버	짱짱짱!!학교에서봤는데울었어요ㅠㅠ
네이버	감명깊은영화 말이필요없음
네이버	말이 필요없는 영화죠 ^^ 너무 감동적이예요 ~!
네이버	오랜만에 봤는데 다시봐도 감동적인영화 최고인영화
네이버	gghdhfksdhgkdsg
네이버	어쩜 이렇게 감동을 줄수있는지...
네이버	몇번을 다시봐도 감동... 초반부터 눈물 계속 나요
네이버	수많은 감동과 마지막 눈물을 흘리게 하는 아름다우며 또 멋있는 영화였어요 다시봐도 좋아요
네이버	세상 사람들 모두 하나 이상씩은 정신병을 다 가지고 있지유.
네이버	장애인에 대해 다시 생각할수 있었던 좋은 감동 영화..
네이버	정말 최고의 영화중 하나라고 생각한다 눈물을 펑펑쏟았다그중에서도 좋았던점은 자폐증을가진 주인공을 키우는 과정에서의어머니의 생각과 어려움을 보기좋고 와닿게 표현을 잘했던것이였고마지막장면에서 주인공이 활짝웃는장면이 마음...
네이버	눈물이 많은 편은 아닌데, 처음으로 극장에서 흐느끼면서 봤던 영화입니다.
네이버	지금 이비에스에서 해주네 슬퍼...연기너무잘함..
네이버	오래도록 감동을 주는 한국최고의 영화
네이버	와 진짜 보면서 엉엉울었어요진짜 감동적인 영화 꼭 보세요
네이버	감동+웃음+재미+명품배우+10점만점에10점!
네이버	두번 다신 없을 최고의 영화
네이버	세월이 흘러도 영화의 내용이나 결말이 변하지않는것처럼 감동도 변하지않는 영화
네이버	옛날기억으로 ..
네이버	어렸을때 봤던 기억이 생생하다 얼마나 슬프던지 다시한번 봐야겠다 기간별 평점도 일정하고 정말 베스트영화긴 한가 보다
네이버	내가 본 영화중에 가장 감동적인 영화였던것 같다.
네이버	다시 봐도.. 말로 듣는 것보다 직접 보아야만 느낄 수 있는 감동..
네이버	진짜 진짜 재밌고 감동적임 ㅜㅜ 꼭 보세요
네이버	재미,감동,연기 모두 퍼펙트한 영화!!
네이버	정말 감동적이에요 ㅠ.ㅠ 이런 영화 다시 나오겠지요 ??
네이버	정말.. 보면서 눈물이.. 지금도 있을수 없는 최고의 영화입니다..!
네이버	최고의 영화!
네이버	맨발의기봉이 별빵개글러브 별 두개말아톤 열개
네이버	아직도 초원이가 달리며 그때 당시 생생하게 들리는 멜로디에 슬픔이 아련하고 감성을 자극하게 만든다.
네이버	짱
네이버	이 영화를 보는내내 제 오빠가 생각이 많이 났어요! 저희 오빠도 자폐증을 앓고 있어서 더욱 공감이 되는 영화였습니다! 정윤철감독님 좋은영화 감사해요!
네이버	한국영화 명작중 명작
네이버	2,3번 봐라 자동적으로 10점이다.
네이버	슬프고재밌네요.. 울었어요 ㅜ
네이버	감동
네이버	명작 예고편만바도 옛날의 추억때문에 눈물이...
네이버	굳.. 굳..감동 왜 이제서야 보았을까
네이버	넘 슬퍼
네이버	^^ 아름다운~
네이버	최고!
네이버	몇번을 봐도 재미있다.
네이버	아직까지도 최고의 영화로 꼽히는,
네이버	정말 좋다 이영화
네이버	조승우는.. 말이필요없다 남자배우중단연 톱이다
네이버	초원이 다리는 백만불 다리 ~ 볼만함
네이버	아...보면 볼 수록 재밌기도 하구...너무 감동적이어서 코 끝이 찡하네요...
네이버	간만에 다시봤는데 눈이 살짝 촉촉...ㅋ 후, 재탕해도 좋은영화다
네이버	정말 명작...ㅠㅠ오늘 4번째 보는데 여전히 슬프고 눈물난다ㅜㅜ
네이버	볼만했다.
네이버	연기도 멋지고 감동적이었습니다.
네이버	진심 굳 ! 감동적임 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ  ㅠ ㅠㅠㅠㅜㅠㅠ 폭풍눈물ㄹ
네이버	조승우는정말 연기자중에 쩌는거같음
네이버	재미 감동 연기 세가지를 모두 갖춘영화!
네이버	감동적인영화
네이버	조승우는 정말 어떻게 이렇게 연기를 잘할 수가.. 초원이 때문에 울고 웃었던 영화
네이버	조승우 연기 쩔어...!!!!
네이버	또봐도 감동적인영화...진짜 조승우의 연기는 말로표현못한다
네이버	정말 재밋습니다 !
네이버	연기도대박이고 진짜 눈물남ㅠㅠ
네이버	너무 감동적이에요ㅠㅠ 연기도 너무 잘하구요ㅠ 꼭 봐야되는 영화라고 봐요
네이버	이 모든 게 다 연기였다는 사실이 믿겨지지가 않네요. ㅠㅠ
네이버	조승우란 배우를 알 수 있게 만든 영화. 소름돋을 정도의 연기력
네이버	조승우연기너무잘해서몰입이잘됨넘슬퍼감동적ㅜ
네이버	초원이 다리는~?
네이버	조승우 연기 잘하네~~...감동이었어...
네이버	조승우란 배우에게 호감을 가지게 된 계기, 그걸 만들어준 작품!..
네이버	자폐증 아들과 엄마의 감동스토리, 조승우의 연기는 최고였다.
네이버	배우들의 열연으로 더욱 감동적인 영화...
네이버	재미, 감동, 연기 모든게 탁월한.. 참 기억에 오래남을 영화
네이버	자폐증 초원이 역할을 멋지게 잘 소화해낸 조승우 대단하다!
네이버	오랜만에 봐도 울컥하는 영화...조승우와 김미숙의 연기가 너무 빛났당
네이버	최고
네이버	주연 2명의 명품연기로 인한 전달력과 엔딩후의 잔잔한 여운까지 너무 좋았다..
네이버	진짜 눈물난다.
네이버	좋음
네이버	최고의 연기 최고의 배우^^
네이버	뼈 속까지 시릴 줄이야.... 아~ 조승우....
네이버	재미있는말아톤영화
네이버	진짜감동 !!
네이버	정말 감동적인것 같아요~ ㅠ,.ㅠ+10000000000
네이버	감동적인 재밌는 영화네요 ^^
네이버	감동적인 재밌는 영화네요 ^^
네이버	완전 짱 ㅋㅋㅋ
네이버	이영화볼때까지만해도 조승우 몰랐다 그래서 더 초원이를 좋아할 수 있었던 것 같다.
네이버	다시태어난 조승우. 반짝반짝 빛나는 배우들의 앙상블.
네이버	실화가 주는 감동을 빼면 별로 남는 게 없지만, 조승우의 연기 하난 칭찬받을 만하다
네이버	조승우의 연기하나는 제대로 남는다
네이버	어느영화보다감동적
네이버	조승우 너무 대단한 배우 ^^ 초원이 다리는 백만불짜리 다리~~
네이버	감동적........ㅠㅠㅠㅠㅠㅠㅠ
네이버	최고..날 울리게 만든..최고의 영화
네이버	따뜻한 영화
네이버	가슴따뜻해지고 짠해지는.......
네이버	감동 그 자체였다.
네이버	눈물난다....
네이버	많이 울었던영화
네이버	우와 감동적임!!
네이버	2005년 최고의 영화
네이버	감동적입니다..
네이버	감동+,,. 자폐아 연기 너무 잘했어요..
네이버	멌져
네이버	재밋음
네이버	감동~~~~했쓰무니당.
네이버	아주 재미있어요 ㅎㅎ굿~~
네이버	왜 조승우이지 알았다.. 너무 아름다운 이야기~
네이버	연기력도 최고, 내용도 최고......엉엉 그저 울지요.
네이버	조승우의 연기 굳
네이버	아직도조승우가윤초원으로보인다.
네이버	조승우의 연기변신이 성공했고, 가슴을 뭉클하게 만든 영화
네이버	조승우의 멋진 연기, 장애인을 관한 사실적인 모습들과 고민한 흔적 최고다
네이버	조승우와 정윤철의 훌륭한 만남. 드디어 자신의 이기심을 깨닫는 어머니
네이버	조승우 연기 최고다..엄마 김미숙도 연기 좋음..감동적..ㅠㅠ
네이버	너무 자연스러운 조승우의 연기에 놀랐음.. 원래 조승우 좋아했지만 더 좋아진듯
네이버	조승우의 연기력
네이버	조승우가 연기 잘 하는 줄은 알았지만.. 정말 연기 잘하시네요.눈물 펑펑ㅜㅜ
네이버	조승우굿
네이버	역시  조승우
네이버	이건 조승우에게 주는 점수 100점 만점 최고!!! 맨발의 기봉이랑 정말 차이남 -_-
네이버	조승우 연기 개잘하더라
네이버	조승우 연기만으로도 10점 만점...!!!!
네이버	조승우의 연기 하나 건졌다
네이버	조승우의 새로운 발견
네이버	굿! 모든배우의연기도한굿!
네이버	어디 내놔도 손색없는 영화. 조승우 최고.. ㅠ_ㅠ
네이버	최고엿어 초원이
네이버	감동적이에요 ㅜ.ㅜ
네이버	초원이 연기는 백만불짜리 연기
네이버	자폐아와 부모의 갈등과 감동을 잘 그렸고,조승우의 연기가 인상깊다.
네이버	영화 어디에도 조승우는 없었다!! 감동의 물결이 밀려온다..
네이버	조승우 연기 최고, 감동 최고!
네이버	조승우의 영화다. 엄청난 연기력, 그리고 마지막 씨익 웃는 그모습은.. 쵝오
네이버	조승우 연기 정말 짱! 감동물씬~
네이버	조승우의 연기 변신 ㅇ.ㅇ!! 초원이 화이팅~
네이버	언제나 멋진 쿨한모습을 보여주는 조승우의 또다른 모습?? ^^
네이버	실화라서 더 볼만했던 영화 연기력이 볼만했음.
네이버	조승우의 연기에 탄성을..
네이버	힘내자란 생각이..
네이버	담백한 호흡으로 휴먼을 이야기하는 연출.군더더기없는 감독의 시선.+4
네이버	한국에서 이런 영화가 나오다니..조승우도 대단한 연기에 박수를
네이버	장애로 어려움을 겪고있는 사람들에게 희망의 메시지가 되어서 좋았다. 앞으로도 이러한 희망과 깨달음으로 즐거움을 맛보았으면 좋겠다.그리고 장애인을 멸시하고 괴롭히는 철부지 아이들에게 좋은 교훈이 되었으면 좋겠다.
네이버	다시봐도  가슴이 벌떡벌떡
네이버	학교에서 봤는데 웃기기도 하고 슬프기도 했었는데 글구 초원이 역할 맡은 사람 배우 조승우인 줄 몰랐을 때 진짜 자폐증인 줄 알았음ㅋㅋ
네이버	조승우 짱!!!!♥
네이버	진짜 좋은 국산영화
네이버	다른 말 필요없이 조승우 배우님은 정말 최고입니다...!!!
네이버	어렸을 때 영화관에서 마라톤보고 울었는데 ㅠㅠ
네이버	조승우 개귀여움 ㅋ 또보고싶다
네이버	전에 학교에서 본적이잇는데 정말 웃음도 주고 감동도줘서 매우 볼만한 영화! 추천@@@@@@@@@@@@
네이버	볼때마다 좋다 연출 연기 빠지는것 하나 없는 담백한 영화
네이버	조승우와 김미숙 배우님 연기가 너무 대단하세요
네이버	진짜 연기 미쳤다... 엄마도 그렇고 초원 와... 정말 리얼 실제 인물 데려다 놓은 줄. 이 영화가 감동적인 이유는 억지 눈물을 짜내는 것이 아닌 사실에 근거한 스토리로 감동을 주기 때문
네이버	윽..ㅇㄱㅌ컹헉...슬퍼
네이버	15년전 보고 다시 보았네요 배우님들 연기 는 최고이고 특히 조승우님은 초원이 그자체입니다 지금 봐도 여전히 명작입니다 오랜만에 큰감동이네요
네이버	어릴때 티비로 해줘서 봤었는데 아직까지도 생생하게 기억에 남네요,,
네이버	너무 재밌어요 추천해요!! 눈물샘 폭발!! 조승우 짱!! 보시면 아실거에요
네이버	조승우...조승우....하..
