type	text
네이버	예전엔 잔인해서 잘 못보다가 이번에 제대로 봤는데 진짜 이영애 연기 미쳤다...그리고 영화가 뭐랄까....똑똑하다 피비린내 진동하는데도 우아한 영화, 킬빌의 한국버젼
네이버	충격적인 영화 별점이 낮은게 의문
네이버	이영애 배우 미모가 연기력을 따라가질 못한다는 생각이 들 정도네요.일단 미모가 100점 만점에 1000점 이라면, 연기력은 환산이 안되고...시간이 흘러 다시 봐도, 볼수록 기가 차는 명작!!
네이버	제목을 참 잘지었다...
네이버	개인적으로 올드보이보다 좋았음
네이버	7.35는 말이 안되는 평점이기 때문에 10점
네이버	시간이 흐를수록 명작
네이버	옛날영화인데도 전혀 그런느낌이 안났던 세련된영화.  복수가 중심소재이긴 하지만 꼭 그렇지도 않은 영화였다
네이버	최고의영화다 영화가 아름답다..
네이버	박찬욱이 시대를 앞서간 명작. 그당시 봤을때는 몰랐는데 지금 다시보니 쵝오다..이영애 그미모를 넘는 연기였다.지금 쵝오의 배우들이 조연,단연,카메오로 나오는거 보는 재미도 솔솔하네~
네이버	몰입감 최고 하나의 예술작품을 보는 느낌
네이버	박찬욱 감독은 천재다.
네이버	이영애 배우의 연기를 제대로 본건 처음인데 정말 멋진 배우네요. 후련하면서도 찝찝하고 아름다우면서도 슬픈 모순적인 느낌이 드는 영화 잘 감상했습니다.
네이버	내가 극장가서 본 영화중 내 뇌리에가장 깊이 박힌 영화.
네이버	이게 왜 7.3이죠  9.3이여도 이상할게 없는데...평점이 너무낮아서 놀랐네..  기괴하고 아름답고 슬프기도하고...너무 잘봤어요 저는
네이버	캐스팅은 현재 내로라 하는 배우들..영상미라는게 미쳤음...구도나 소품이나 뭐든 세세히 다 쳐다봐야 함다들 등장인물들이 눈 밟아도 발자국 안 남는거 알고 계셨나요...존재가 허용되지 않는 인간들이란 의미인지..그시대...
네이버	이영애의 최고의 영화. 두번보고도 역시 이영애 연기력이 포텐터지는 작품이라고 단언한다.
네이버	올드보이보다 이게 더 수작이라고 생각함 평점이 낮은 건 여자 수감수 보스라던가 토악질 나오는 장면 탓일지도
네이버	어렸을 때부터 제목만 알던 이 영화를 이제 보게 되었다. 평점이 진짜 어째 이렇게 낮은거지? 박찬욱의 최고작품이라 볼 수 있는 올드보이보다 내겐 더 인상적이었다.
네이버	복수를 마치고 우는듯 웃는듯 하던 금자씨의 얼굴이 오래 기억날 것 같다.
네이버	블랙코미디가 엿보이는 잔인하고도 아름다운 영화.
네이버	금자씨 인생 명작임 ost도 좋음
네이버	평점 늪이기 위해 남깁니다
네이버	그냥 빠져들어서 봤다 최고다
네이버	잔인함에 아름다움이 더해질 때
네이버	평점이 너무낮다고 생각한다.
네이버	나무랄 데가 있나???
네이버	친절해서 더 무서운 금자씨 이영애의 연기가 빛났던 영화... 화장과 의상도 집중에 한목 한듯
네이버	영화의 주연 이영애는 이 영화를 끝으로 12년간 영화 출연을 않고 있는데, 이 영화 이상의 시나리오가 없어서 그런 게 아닐지... 특히 유족들이 다함께 복수하는 장면은 지금 다시 봐도 소름이 쫙 돋는다.
네이버	12 년만에 다시봤다. 복수로도 구원받을수없는 후회감을 잘 표현한 영화다.
네이버	번역해주는 부분은 미친듯한 블랙유머
네이버	이게 왜 7점 초반대지? 최소 8점대 아닌가 노트북에서 안지우는 영화중에 하난데
네이버	평점이 왜이래.... 금자씨가....
네이버	2005년 친절한 금자씨가 최근 영화라니!!영애누나 영화 한편 하실때 되셨어요~ 제발
네이버	지금봐도 재밌어요 제가 영화촬영에 대해선 잘모르지만 영상에서 나오는 구도나 화면 전환같은것들도 평범한 영화랑 다르고 좋았어요 이영애는 연기를 정말잘하는거같아요 금자씨 그 자체였어요
네이버	헐 복수가 장난 아니게 후덜덜하네
네이버	마지막에 눈물이 나왔다명품 배우들이 있어서 훌륭하게 소화해낸 작품
